id,gov_delivery_id,title
9968,UKGOVUK_46122,FOI releases related to Border Force and Crime and policing
9969,UKGOVUK_46123,"Impact assessments related to Department for International Development, International aid and development and South Sudan"
9971,UKGOVUK_46125,Office of the Public Guardian
9972,UKGOVUK_46126,Announcements related to Financial Conduct Authority and UK and the Commonwealth
9973,UKGOVUK_46127,Corporate reports related to Transport
9974,UKGOVUK_46128,All consultations related to Department for Work and Pensions and Law and the justice system
9976,UKGOVUK_46130,Ms Harriet Thompson
9980,UKGOVUK_46134,British embassy or high commission (Kenya)
9981,UKGOVUK_46135,All consultations related to Maritime and Coastguard Agency and Transport
9984,UKGOVUK_46138,Coming to the UK (Thailand)
9986,UKGOVUK_46140,Decisions related to National College for Teaching and Leadership and United Kingdom
9989,UKGOVUK_46143,Steve  Brine  MP
9990,UKGOVUK_46144,"MOT and vehicle tests: Lorry, bus and trailer specialist tests"
9992,UKGOVUK_46146,Independent reports related to Department for Transport
9994,UKGOVUK_46148,Transparency data related to Attorney General's Office
9995,UKGOVUK_46149,"Publications related to HM Revenue & Customs, Business and enterprise and United Kingdom"
9997,UKGOVUK_46153,Passports and emergency travel documents (Hong Kong)
5560,UKGOVUK_11267,"All consultations related to Department for Education, Children and young people and United Kingdom"
9978,UKGOVUK_46132,Publications related to Borders and immigration and Thailand
9982,UKGOVUK_46136,"Announcements related to Civil Service, Employment and Argentina"
9983,UKGOVUK_46137,Independent reports related to Romania
9985,UKGOVUK_46139,"All consultations related to Identity and Passport Service, Equality, rights and citizenship and Iran"
5561,UKGOVUK_17677,"All consultations related to Department for Education, Employment and UK Delegation to Council of Europe"
8150,UKGOVUK_82,Fiji
9991,UKGOVUK_46145,Office for Product Safety and Standards
9996,UKGOVUK_46152,All consultations related to Department for Work and Pensions and Tax and revenue
8162,UKGOVUK_9330,Guadeloupe
9998,UKGOVUK_46154,Parliamentary Under Secretary of State for Pensions and Financial Inclusion
8808,UKGOVUK_35715,"Announcements related to UK Visas and Immigration, Borders and immigration and Cameroon"
9999,UKGOVUK_46155,Coming to the UK (Bangladesh)
8817,UKGOVUK_35725,"All consultations related to Equality, rights and citizenship and Indonesia"
8809,UKGOVUK_35717,Publications related to British Film Institute
8814,UKGOVUK_35722,"Government responses related to UK Visas and Immigration, Business and enterprise and Malaysia"
8816,UKGOVUK_35724,Announcements related to Department for International Trade and United Kingdom
8818,UKGOVUK_35726,All consultations related to Indonesia
8742,UKGOVUK_35608,American Samoa
8805,UKGOVUK_35712,All consultations related to Department for Transport and Employment
8806,UKGOVUK_35713,"Publications related to Shipman Inquiry, Employment and Tanzania"
9945,UKGOVUK_46082,Press releases related to Water Service (Northern Ireland) and United Kingdom
9966,UKGOVUK_46120,All consultations related to National Apprenticeship Week 2018
9975,UKGOVUK_46129,Corporate reports related to Media and communications
9977,UKGOVUK_46131,"Announcements related to Department for Business, Energy & Industrial Strategy and Public safety and emergencies"
8799,UKGOVUK_35706,"Cma cases with the following case types: ca98 and civil cartels, competition disqualification, criminal cartels, markets, mergers, and regulatory references and appeals"
5562,UKGOVUK_34961,All consultations related to Department for Education and Further education and skills
9979,UKGOVUK_46133,Announcements related to Andrew Shilston and United Kingdom
9987,UKGOVUK_46141,Coming to the UK (Indonesia)
9993,UKGOVUK_46147,Announcements related to Civil Service Resourcing and Sudan
10000,UKGOVUK_46156,"Announcements related to Department for Education, Higher education and India"
10001,UKGOVUK_46157,Coming to the UK (New Zealand)
5563,UKGOVUK_34635,"All consultations related to Department for Education, Further education and skills and United Kingdom"
10002,UKGOVUK_46158,Announcements related to Eritrea
10003,UKGOVUK_46159,Correspondence related to Rail Accident Investigation Branch
10004,UKGOVUK_46160,"News stories related to Department for Business, Energy & Industrial Strategy, Business and enterprise and UK and the Commonwealth"
10005,UKGOVUK_46161,"All consultations related to Department for Business, Energy & Industrial Strategy, Business and enterprise and UK and the Commonwealth"
10007,UKGOVUK_46163,"Decisions related to Department for Business, Energy & Industrial Strategy, Local government and UK and the Commonwealth"
10009,UKGOVUK_46165,"Guidance related to Department for Business, Energy & Industrial Strategy, Energy and UK and the Commonwealth"
10010,UKGOVUK_46166,"Correspondence related to Department for Business, Energy & Industrial Strategy, Business and enterprise and UK and the Commonwealth"
10016,UKGOVUK_46172,"Correspondence related to Department for Environment, Food & Rural Affairs, Environment and UK and the Commonwealth"
10018,UKGOVUK_46174,"All consultations related to Department for Environment, Food & Rural Affairs, Public health and UK and the Commonwealth"
10020,UKGOVUK_46176,Publications related to HM Treasury and Defence and armed forces
10022,UKGOVUK_46178,"All consultations related to Home Office, Borders and immigration and United Kingdom"
8276,UKGOVUK_35038,Running and managing a school
8277,UKGOVUK_35039,School curriculum
8278,UKGOVUK_35040,Funding and finance for students
8279,UKGOVUK_35041,"Further and higher education, skills and vocational training"
8280,UKGOVUK_35042,"Teaching standards, misconduct and practice"
8281,UKGOVUK_35043,Inspections and performance of education providers
8282,UKGOVUK_35044,"Pupil wellbeing, behaviour and attendance"
5564,UKGOVUK_2819,Consultations about Higher education by Department for Education
10006,UKGOVUK_46162,"Guidance related to Department for Business, Energy & Industrial Strategy, Business and enterprise and UK and the Commonwealth"
10013,UKGOVUK_46169,"All consultations related to Department for Business, Energy & Industrial Strategy, Energy and UK and the Commonwealth"
10028,UKGOVUK_46184,"European Structural and Investment Funds with the following locations: North east, east Midlands, West Midlands, east of England, South east, South West, and London"
10029,UKGOVUK_46185,Announcements related to Haiti
8314,UKGOVUK_35091,Further education financial management and data collection
10033,UKGOVUK_46190,Correspondence related to Children and young people
10035,UKGOVUK_46194,Forms related to Borders and immigration
8326,UKGOVUK_35103,School and academy financial management and assurance
8353,UKGOVUK_35131,Home schooling
10039,UKGOVUK_46200,Announcements related to Department for Transport and Wales
8303,UKGOVUK_35080,FOI releases related to Driver and Vehicle Licensing Agency and United Kingdom
8336,UKGOVUK_35113,Notices related to Marshall Aid Commemoration Commission
8748,UKGOVUK_35616,Publications related to Portugal
8810,UKGOVUK_35718,"Press releases related to Department for Culture, Media & Sport and Community and society"
8813,UKGOVUK_35721,All consultations related to Consumer rights and issues and United Kingdom
8819,UKGOVUK_35729,Statements related to HM Treasury and Financial services
8807,UKGOVUK_35714,Decisions related to Government Legal Department and USA
8285,UKGOVUK_35058,Teaching and leadership
8286,UKGOVUK_35059,"Primary curriculum, key stage 2"
8290,UKGOVUK_35063,Early years funding
8291,UKGOVUK_35064,School buildings and land guidelines
8295,UKGOVUK_35069,Programmes of study (key stage 1)
8296,UKGOVUK_35070,Pupil performance in schools
8738,UKGOVUK_35590,Further education buildings and land
8777,UKGOVUK_35647,Help with school costs
8815,UKGOVUK_35723,"Key stage 5 exam marking, qualifications and results"
8820,UKGOVUK_35730,"Cma cases with the following case types: ca98 and civil cartels, competition disqualification, criminal cartels, markets, and consumer enforcement"
5565,UKGOVUK_4695,All consultations about Schools by Department for Education
8292,UKGOVUK_35066,FOI releases related to Iraq
8331,UKGOVUK_35107,"Guidance related to Ministry of Housing, Communities & Local Government and Foreign affairs"
10008,UKGOVUK_46164,"All consultations related to Department for Environment, Food & Rural Affairs, Climate change and UK and the Commonwealth"
10011,UKGOVUK_46167,"Policy papers related to Department for Business, Energy & Industrial Strategy, Business and enterprise and UK and the Commonwealth"
10012,UKGOVUK_46168,"All consultations related to Department for Business, Energy & Industrial Strategy, Climate change and UK and the Commonwealth"
10015,UKGOVUK_46171,"All consultations related to Department for Environment, Food & Rural Affairs, Environment and UK and the Commonwealth"
10017,UKGOVUK_46173,"Notices related to Department for Environment, Food & Rural Affairs, Environment and UK and the Commonwealth"
8294,UKGOVUK_35068,Phonics
8310,UKGOVUK_35087,Set up or convert to an academy
8316,UKGOVUK_35093,School workforce census
10019,UKGOVUK_46175,Minister of State for Housing
10038,UKGOVUK_46199,Announcements related to Department for Transport and Europe
10040,UKGOVUK_46201,Announcements related to Department for Exiting the European Union and Wales
8351,UKGOVUK_35129,Upper Tribunal (Tax and Chancery Chamber) decisions with the following categories: banking and financial services
8298,UKGOVUK_35072,Programmes of study (key stage 2)
8311,UKGOVUK_35088,"School food, accommodation, transport and uniform"
8324,UKGOVUK_35101,Apprenticeship skills and standards
8327,UKGOVUK_35104,"Spiritual, moral, social and cultural development"
8608,UKGOVUK_35420,School procurement
8726,UKGOVUK_35564,Free school meals (FSM) funding
8745,UKGOVUK_35613,Inspection of non-maintained schools
8320,UKGOVUK_35097,Publications related to Regulation reform and UK and the Commonwealth
8321,UKGOVUK_35098,Publications related to Financial services and UK and the Commonwealth
8335,UKGOVUK_35112,Policy papers related to Home Office and UK and the Commonwealth
1079,UKGOVUK_396,Andorra  - travel advice
8297,UKGOVUK_35071,Publications related to  Education and Education and Skills Funding Agency
10014,UKGOVUK_46170,"All consultations related to Department for Business, Energy & Industrial Strategy, Environment and UK and the Commonwealth"
1086,UKGOVUK_403,Australia  - travel advice
10021,UKGOVUK_46177,Publications related to Office of Financial Sanctions Implementation and Defence and armed forces
10023,UKGOVUK_46179,Coming to the UK (Sri Lanka)
10024,UKGOVUK_46180,Announcements related to Ministry of Defence and General Sir Nicholas Patrick Carter KCB CBE DSO ADC Gen
10025,UKGOVUK_46181,Parliamentary Under Secretary of State for Health (Lords)
1092,UKGOVUK_409,Barbados  - travel advice
10031,UKGOVUK_46188,Guidance related to Education and Education and Skills Funding Agency and Schools
10041,UKGOVUK_46202,Announcements related to Department for Exiting the European Union and Transport
1100,UKGOVUK_417,"Bonaire St, Eustatius, Saba  - travel advice"
10043,UKGOVUK_46204,All consultations related to First-tier Tribunal (Immigration and Asylum)
10044,UKGOVUK_46205,Coming to the UK (Ghana)
8304,UKGOVUK_35081,Science (key stage 2)
8312,UKGOVUK_35089,Inspection of maintained schools and academies
8323,UKGOVUK_35100,"Primary curriculum, key stage 1"
8330,UKGOVUK_35108,Upper Tribunal (Tax and Chancery Chamber) decisions with the following category: charity
8333,UKGOVUK_35110,School and academy funding and provision
8341,UKGOVUK_35118,"Teacher pay, pensions and conditions"
1122,UKGOVUK_439,Comoros  - travel advice
1161,UKGOVUK_479,Haiti  - travel advice
8293,UKGOVUK_35067,Maths (key stage 1)
8305,UKGOVUK_35082,School performance tables and Ofsted reports
8307,UKGOVUK_35084,Funding for school buildings and land
8315,UKGOVUK_35092,School census
8337,UKGOVUK_35114,Pupil premium and other school premiums
8345,UKGOVUK_35123,Science (key stage 1)
8346,UKGOVUK_35124,Key stage 5 (AS and A Levels)
10026,UKGOVUK_46182,Announcements related to The Rt Hon Caroline Nokes MP
1106,UKGOVUK_423,British Virgin Islands  - travel advice
1108,UKGOVUK_425,Bulgaria  - travel advice
1109,UKGOVUK_426,Burkina Faso  - travel advice
1111,UKGOVUK_428,Burundi  - travel advice
1117,UKGOVUK_434,Central African Republic  - travel advice
1127,UKGOVUK_446,Curacao  - travel advice
1128,UKGOVUK_447,Cyprus  - travel advice
1132,UKGOVUK_450,Djibouti  - travel advice
1139,UKGOVUK_457,Eritrea  - travel advice
1146,UKGOVUK_464,French Guiana  - travel advice
1149,UKGOVUK_467,Gambia  - travel advice
1152,UKGOVUK_470,Ghana  - travel advice
1160,UKGOVUK_478,Guyana  - travel advice
1165,UKGOVUK_483,Hungary  - travel advice
1167,UKGOVUK_485,India  - travel advice
1173,UKGOVUK_492,Italy  - travel advice
1174,UKGOVUK_443,Ivory Coast  - travel advice
1181,UKGOVUK_499,Kiribati  - travel advice
1182,UKGOVUK_502,Kosovo  - travel advice
1184,UKGOVUK_504,Kyrgyzstan  - travel advice
1187,UKGOVUK_507,Lebanon  - travel advice
1193,UKGOVUK_513,Luxembourg  - travel advice
1200,UKGOVUK_520,Mali  - travel advice
1203,UKGOVUK_523,Martinique  - travel advice
1206,UKGOVUK_526,Mayotte  - travel advice
1210,UKGOVUK_530,Monaco  - travel advice
1215,UKGOVUK_535,Mozambique  - travel advice
1221,UKGOVUK_541,New Zealand  - travel advice
1223,UKGOVUK_543,Niger  - travel advice
1224,UKGOVUK_544,Nigeria  - travel advice
1225,UKGOVUK_501,North Korea  - travel advice
1231,UKGOVUK_550,Papua New Guinea  - travel advice
1233,UKGOVUK_552,Peru  - travel advice
1234,UKGOVUK_553,Philippines  - travel advice
1251,UKGOVUK_570,Singapore  - travel advice
1260,UKGOVUK_578,Spain  - travel advice
1265,UKGOVUK_583,St Maarten  - travel advice
1272,UKGOVUK_590,Switzerland  - travel advice
1278,UKGOVUK_491,The Occupied Palestinian Territories  - travel advice
1286,UKGOVUK_603,Turks and Caicos Islands  - travel advice
1293,UKGOVUK_610,Uzbekistan  - travel advice
1299,UKGOVUK_616,Yemen  - travel advice
1301,UKGOVUK_618,Zimbabwe  - travel advice
5566,UKGOVUK_31817,"All consultations related to Department for Education, Schools and UK and the Commonwealth"
5567,UKGOVUK_18205,"All consultations related to Department for Education, Schools and United Kingdom"
5568,UKGOVUK_29944,"All consultations related to Department for Education, Schools and USA"
5569,UKGOVUK_28227,All consultations related to Department for Education and Social care
5570,UKGOVUK_32794,All consultations related to Department for Education and UK and the Commonwealth
5571,UKGOVUK_12659,All consultations related to Department for Education and United Kingdom
5572,UKGOVUK_8047,Corporate reports about all topics by Department for Education
5573,UKGOVUK_8463,Corporate reports about Schools by Department for Education
5574,UKGOVUK_21813,Correspondence related to Department for Education and Children and young people
5576,UKGOVUK_7306,Correspondence about Financial services by Department for Education
5577,UKGOVUK_32882,Correspondence related to Department for Education and Further education and skills
5578,UKGOVUK_13059,Correspondence related to Department for Education and Schools
5579,UKGOVUK_28306,"Correspondence related to Department for Education, Schools and UK and the Commonwealth"
5580,UKGOVUK_17084,"Correspondence related to Department for Education, Schools and United Kingdom"
5581,UKGOVUK_34648,"Decisions related to Department for Education, Children and young people and United Kingdom"
5582,UKGOVUK_34841,Decisions related to Department for Education and Schools
5583,UKGOVUK_2395,FOI releases about all topics by Department for Education
5585,UKGOVUK_13453,FOI releases related to Department for Education and Employment
5586,UKGOVUK_3159,FOI releases about Schools by Department for Education
5587,UKGOVUK_33325,"FOI releases related to Department for Education, Schools and United Kingdom"
5588,UKGOVUK_31133,Forms related to Department for Education and Schools
10027,UKGOVUK_46183,Early years foundation stage profile return
1292,UKGOVUK_608,USA  - travel advice
5589,UKGOVUK_17081,"Forms related to Department for Education, Schools and United Kingdom"
5590,UKGOVUK_2598,Guidance about all topics by Department for Education
1461,UKGOVUK_2332,All announcements about all topics by all organisations
1468,UKGOVUK_30140,Fatality notices related to Department of Health and Social Care and Public health
5591,UKGOVUK_4532,Guidance about Children and young people by Department for Education
5592,UKGOVUK_29499,"Guidance related to Department for Education, Children and young people and UK and the Commonwealth"
5593,UKGOVUK_22129,"Guidance related to Department for Education, Children and young people and United Kingdom"
5594,UKGOVUK_6387,Guidance about Further education and skills by Department for Education
5595,UKGOVUK_29473,"Guidance related to Department for Education, Further education and skills and UK and the Commonwealth"
5596,UKGOVUK_13228,"Guidance related to Department for Education, Further education and skills and United Kingdom"
5597,UKGOVUK_29400,"Guidance related to Department for Education, Higher education and United Kingdom"
5598,UKGOVUK_3413,Guidance about Schools by Department for Education
5599,UKGOVUK_18183,"Guidance related to Department for Education, Schools and UK and the Commonwealth"
5600,UKGOVUK_17080,"Guidance related to Department for Education, Schools and United Kingdom"
5601,UKGOVUK_27233,Guidance related to Department for Education and Social care
5602,UKGOVUK_31150,Guidance related to Department for Education and UK and the Commonwealth
5603,UKGOVUK_22991,Guidance related to Department for Education and United Kingdom
5604,UKGOVUK_4355,Impact assessments about all topics by Department for Education
5605,UKGOVUK_4573,Impact assessments about Schools by Department for Education
5606,UKGOVUK_5900,Independent reports about all topics by Department for Education
5607,UKGOVUK_7031,Independent reports about Children and young people by Department for Education
5608,UKGOVUK_12678,"Maps related to Department for Education, Schools and India"
5609,UKGOVUK_12584,Notices related to Department for Education
5610,UKGOVUK_33635,Notices related to Department for Education and Further education and skills
5618,UKGOVUK_4318,Policy papers about all topics by Department for Education
5619,UKGOVUK_5818,Policy papers about Children and young people by Department for Education
5620,UKGOVUK_21383,"Policy papers related to Department for Education, Children and young people and United Kingdom"
1476,UKGOVUK_2640,"Fatality notices about Children and young people by Prime Minister's Office, 10 Downing Street"
1485,UKGOVUK_29880,Fatality notices related to Welfare and United Kingdom
5621,UKGOVUK_2207,Policy papers about Further education and skills by Department for Education
5622,UKGOVUK_25852,"Policy papers related to Department for Education, Further education and skills and United Kingdom"
5623,UKGOVUK_3593,Policy papers about Higher education by Department for Education
5624,UKGOVUK_7057,Policy papers about Schools by Department for Education
5625,UKGOVUK_17079,"Policy papers related to Department for Education, Schools and United Kingdom"
5626,UKGOVUK_18973,Policy papers related to Department for Education and Social care
5627,UKGOVUK_12980,Promotional material related to Department for Education and Children and young people
5628,UKGOVUK_17083,"Promotional material related to Department for Education, Schools and United Kingdom"
5629,UKGOVUK_33808,"Regulations related to Department for Education, Children and young people and United Kingdom"
5630,UKGOVUK_33119,Regulations related to Department for Education and Schools
5631,UKGOVUK_17082,"Regulations related to Department for Education, Schools and United Kingdom"
5632,UKGOVUK_2666,Research and analysis about all topics by Department for Education
5633,UKGOVUK_7943,Research and analysis about Arts and culture by Department for Education
5634,UKGOVUK_5248,Research and analysis about Children and young people by Department for Education
5635,UKGOVUK_22273,"Research and analysis related to Department for Education, Children and young people and United Kingdom"
5636,UKGOVUK_3158,Research and analysis about Employment by Department for Education
5637,UKGOVUK_31818,Research and analysis related to Department for Education and Further education and skills
5638,UKGOVUK_20299,Research and analysis related to Department for Education and Higher education
5639,UKGOVUK_3100,Research and analysis about Schools by Department for Education
5640,UKGOVUK_7032,Research and analysis about Social care by Department for Education
5641,UKGOVUK_2219,Statistics about all topics by Department for Education
5642,UKGOVUK_2717,Statistics about Children and young people by Department for Education
5643,UKGOVUK_7011,Statistics about Higher education by Department for Education
5644,UKGOVUK_2253,Statistics about Schools by Department for Education
1538,UKGOVUK_28511,"Government responses related to Department of Health and Social Care, Public health and UK and the Commonwealth"
5645,UKGOVUK_6347,Transparency data about all topics by Department for Education
5646,UKGOVUK_12159,Transparency data related to Department for Education and Children and young people
5647,UKGOVUK_5998,Transparency data about Schools by Department for Education
5648,UKGOVUK_32871,"Publications related to Department for Education, Autumn Statement 2016 and United Kingdom"
5649,UKGOVUK_3455,All publications about Children and young people by Department for Education
5650,UKGOVUK_30029,"Publications related to Department for Education, Children and young people and Afghanistan"
5651,UKGOVUK_18868,"Publications related to Department for Education, Children and young people and UK and the Commonwealth"
5652,UKGOVUK_12459,"Publications related to Department for Education, Children and young people and United Kingdom"
5653,UKGOVUK_22776,Publications related to Department for Education and Community and society
5655,UKGOVUK_5664,"All publications about Equality, rights and citizenship by Department for Education"
5656,UKGOVUK_4336,All publications about Further education and skills by Department for Education
5657,UKGOVUK_29279,"Publications related to Department for Education, Further education and skills and UK and the Commonwealth"
5658,UKGOVUK_16656,"Publications related to Department for Education, Further education and skills and United Kingdom"
5659,UKGOVUK_10805,"Publications related to Department for Education and Government efficiency, transparency and accountability"
5660,UKGOVUK_28638,Publications related to Department for Education and Government spending
5661,UKGOVUK_2392,All publications about Higher education by Department for Education
5662,UKGOVUK_29053,"Publications related to Department for Education, Higher education and United Kingdom"
5663,UKGOVUK_8313,All publications about Local government by Department for Education
5664,UKGOVUK_2742,All publications about Schools by Department for Education
5665,UKGOVUK_17955,"Publications related to Department for Education, Schools and UK and the Commonwealth"
5666,UKGOVUK_12209,"Publications related to Department for Education, Schools and United Kingdom"
5667,UKGOVUK_32742,Publications related to Department for Education and Science and innovation
5668,UKGOVUK_5663,All publications about Social care by Department for Education
1672,UKGOVUK_4522,"News stories about Business and enterprise by Department for Environment, Food & Rural Affairs"
1713,UKGOVUK_6792,News stories about Transport by Driver and Vehicle Licensing Agency
4694,UKGOVUK_11386,National Measurement Office
5669,UKGOVUK_19352,Publications related to Department for Education and UK and the Commonwealth
5670,UKGOVUK_11904,Publications related to Department for Education and United Kingdom
5671,UKGOVUK_11528,Publications related to Department for Education and Skills
5672,UKGOVUK_30627,All consultations related to Department for Education and Skills
5673,UKGOVUK_28218,Publications related to Department for Education and Skills and Children and young people
5674,UKGOVUK_11529,Publications related to Department for Employment and Learning
5675,UKGOVUK_30628,All consultations related to Department for Employment and Learning
5676,UKGOVUK_2779,"All publications about all topics by Department for Environment, Food & Rural Affairs"
5678,UKGOVUK_2177,"Consultations about all topics by Department for Environment, Food & Rural Affairs"
5679,UKGOVUK_3992,"Consultations about Climate change by Department for Environment, Food & Rural Affairs"
5680,UKGOVUK_3155,"Consultations about Energy by Department for Environment, Food & Rural Affairs"
5681,UKGOVUK_2218,"Consultations about Environment by Department for Environment, Food & Rural Affairs"
5682,UKGOVUK_11548,"All consultations related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
5683,UKGOVUK_4816,"All consultations about Food and farming by Department for Environment, Food & Rural Affairs"
5684,UKGOVUK_7820,"All consultations about Housing by Department for Environment, Food & Rural Affairs"
5685,UKGOVUK_7039,"All consultations about Planning and building by Department for Environment, Food & Rural Affairs"
5686,UKGOVUK_21572,"All consultations related to Department for Environment, Food & Rural Affairs, Planning and building and UK and the Commonwealth"
5687,UKGOVUK_3828,"Consultations about Regulation reform by Department for Environment, Food & Rural Affairs"
5688,UKGOVUK_5637,"All consultations about Wildlife and animal welfare by Department for Environment, Food & Rural Affairs"
5689,UKGOVUK_12770,"All consultations related to Department for Environment, Food & Rural Affairs and United Kingdom"
5690,UKGOVUK_4032,"Corporate reports about all topics by Department for Environment, Food & Rural Affairs"
5691,UKGOVUK_12555,"Corporate reports related to Department for Environment, Food & Rural Affairs and Environment"
5692,UKGOVUK_6199,"Corporate reports about Wildlife and animal welfare by Department for Environment, Food & Rural Affairs"
5693,UKGOVUK_12163,"Correspondence related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
1801,UKGOVUK_4404,News stories about National Health Service by Public Health England
5694,UKGOVUK_30553,"Correspondence related to Department for Environment, Food & Rural Affairs and UK and the Commonwealth"
5695,UKGOVUK_11641,"Decisions related to Department for Environment, Food & Rural Affairs, Climate change and United Kingdom"
5696,UKGOVUK_11645,"Decisions related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
5697,UKGOVUK_11814,"Decisions related to Department for Environment, Food & Rural Affairs and United Kingdom"
5698,UKGOVUK_3274,"FOI releases about all topics by Department for Environment, Food & Rural Affairs"
5699,UKGOVUK_4030,"Guidance about all topics by Department for Environment, Food & Rural Affairs"
5700,UKGOVUK_3991,"Guidance about Climate change by Department for Environment, Food & Rural Affairs"
5701,UKGOVUK_11649,"Guidance related to Department for Environment, Food & Rural Affairs, Climate change and United Kingdom"
5702,UKGOVUK_4608,"Guidance about Environment by Department for Environment, Food & Rural Affairs"
5703,UKGOVUK_29038,"Guidance related to Department for Environment, Food & Rural Affairs, Environment and UK and the Commonwealth"
5704,UKGOVUK_11797,"Guidance related to Department for Environment, Food & Rural Affairs, Environment and UK Delegation to Council of Europe"
5705,UKGOVUK_11499,"Guidance related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
5706,UKGOVUK_12423,"Guidance related to Department for Environment, Food & Rural Affairs and Food and farming"
5707,UKGOVUK_11638,"Guidance related to Department for Environment, Food & Rural Affairs, Food and farming and United Kingdom"
5708,UKGOVUK_11759,"Guidance related to Department for Environment, Food & Rural Affairs and United Kingdom"
5709,UKGOVUK_7244,"Impact assessments about all topics by Department for Environment, Food & Rural Affairs"
5710,UKGOVUK_13390,"Impact assessments related to Department for Environment, Food & Rural Affairs and Environment"
5711,UKGOVUK_29821,"Impact assessments related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
5712,UKGOVUK_4033,"Independent reports about all topics by Department for Environment, Food & Rural Affairs"
5713,UKGOVUK_22120,"Independent reports related to Department for Environment, Food & Rural Affairs and Food and farming"
5720,UKGOVUK_4031,"Policy papers about all topics by Department for Environment, Food & Rural Affairs"
5721,UKGOVUK_3993,"Policy papers about Climate change by Department for Environment, Food & Rural Affairs"
5722,UKGOVUK_2245,"Policy papers about Environment by Department for Environment, Food & Rural Affairs"
1854,UKGOVUK_31541,News stories related to UK Visas and Immigration and Russia
5723,UKGOVUK_11579,"Policy papers related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
5724,UKGOVUK_11646,"Promotional material related to Department for Environment, Food & Rural Affairs, Climate change and United Kingdom"
5725,UKGOVUK_11647,"Promotional material related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
5726,UKGOVUK_11648,"Promotional material related to Department for Environment, Food & Rural Affairs, Food and farming and United Kingdom"
5727,UKGOVUK_33403,"Regulations related to Department for Environment, Food & Rural Affairs, Environment and UK and the Commonwealth"
5728,UKGOVUK_13194,"Regulations related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
5729,UKGOVUK_7246,"Research and analysis about all topics by Department for Environment, Food & Rural Affairs"
5730,UKGOVUK_12562,"Research and analysis related to Department for Environment, Food & Rural Affairs and Climate change"
5731,UKGOVUK_5439,"Research and analysis about Consumer rights and issues by Department for Environment, Food & Rural Affairs"
5732,UKGOVUK_5442,"Research and analysis about Energy by Department for Environment, Food & Rural Affairs"
5733,UKGOVUK_5441,"Research and analysis about Environment by Department for Environment, Food & Rural Affairs"
5734,UKGOVUK_12547,"Research and analysis related to Department for Environment, Food & Rural Affairs, Environment and India"
5735,UKGOVUK_3588,"Research and analysis about Rural and countryside by Department for Environment, Food & Rural Affairs"
5736,UKGOVUK_3307,"Statistics about all topics by Department for Environment, Food & Rural Affairs"
5737,UKGOVUK_3134,"Statistics about Environment by Department for Environment, Food & Rural Affairs"
5738,UKGOVUK_3090,"Statistics about Food and farming by Department for Environment, Food & Rural Affairs"
5739,UKGOVUK_3979,"Transparency data about Wildlife and animal welfare by Department for Environment, Food & Rural Affairs"
5740,UKGOVUK_11670,"Publications related to Department for Environment, Food & Rural Affairs and Business and enterprise"
5741,UKGOVUK_4726,"All publications about Climate change by Department for Environment, Food & Rural Affairs"
5742,UKGOVUK_21746,"Publications related to Department for Environment, Food & Rural Affairs, Climate change and United Kingdom"
5743,UKGOVUK_20170,"Publications related to Department for Environment, Food & Rural Affairs and Community and society"
1974,UKGOVUK_29685,Press releases related to Competition and Markets Authority and Business and enterprise
1977,UKGOVUK_27238,Press releases related to Council for Science and Technology
4721,UKGOVUK_18110,Police Remuneration Review Body
5744,UKGOVUK_3997,"All publications about Energy by Department for Environment, Food & Rural Affairs"
5745,UKGOVUK_3419,"All publications about Environment by Department for Environment, Food & Rural Affairs"
5746,UKGOVUK_12253,"Publications related to Department for Environment, Food & Rural Affairs, Environment and UK Representation to the EU"
5747,UKGOVUK_11507,"Publications related to Department for Environment, Food & Rural Affairs, Environment and United Kingdom"
5748,UKGOVUK_31775,"Publications related to Department for Environment, Food & Rural Affairs, Equality, rights and citizenship and UK and the Commonwealth"
5749,UKGOVUK_11610,"Publications related to Department for Environment, Food & Rural Affairs, Equality, rights and citizenship and United Kingdom"
5750,UKGOVUK_5294,"All publications about Food and farming by Department for Environment, Food & Rural Affairs"
5751,UKGOVUK_33790,"Publications related to Department for Environment, Food & Rural Affairs, Food and farming and UK Delegation to Council of Europe"
5752,UKGOVUK_21606,"Publications related to Department for Environment, Food & Rural Affairs, Food and farming and United Kingdom"
5753,UKGOVUK_26375,"Publications related to Department for Environment, Food & Rural Affairs and Government spending"
5754,UKGOVUK_28510,"Publications related to Department for Environment, Food & Rural Affairs and Local government"
5755,UKGOVUK_34874,"Publications related to Department for Environment, Food & Rural Affairs, Local government and UK and the Commonwealth"
5756,UKGOVUK_31776,"Publications related to Department for Environment, Food & Rural Affairs, Pensions and ageing society and UK and the Commonwealth"
5757,UKGOVUK_12985,"Publications related to Department for Environment, Food & Rural Affairs and Planning and building"
5758,UKGOVUK_34964,"Publications related to Department for Environment, Food & Rural Affairs and Public health"
